# 
# FILTER  = 'clear'                                                             
# EXPTIME = 820                                                                 
# OBJECT  = 'PTF15kb'                                                           
# TARGNAME= 'PTF15af_S2'                                                        
# ROTPOSN = 139.99810                                                           
# DICHNAME= 560                                                                 
# GRISNAME= '400/3400'                                                          
# BLUFILT = 'clear'                                                             
# SLITNAME= 'long_1.0'                                                          
# INSTRUME= 'LRIS+LRISBLUE'      /                                                
# TELESCOP= 'Keck I'                                                            
# UTC     = '07:16:37.59'                                                       
# MJD-OBS = 57104.303213                                                        
# AZ      = -37.2990070000                                                      
# EL      = 87.3839800000                                                       
# RA      = '08:48:28.87'                                                       
# DEC     = '+22:03:24.7'                                                       
# EQUINOX = 2000.0000                                                           
# AIRMASS = 1.00104120000                                                       
# SUNELEV = -41.630958                                                          
# MOONELEV= -1.6826475                                                          
# MOONDIST= 86.219415                                                           
# SLITPA  = 229.998                                                             
# DATE_BEG= '2015-03-23T07:16:37'                                               
# DATE_END= '2015-03-23T07:30:17'                                               
# YEXTRACT= 68.8039                                                             
# APRAD   = 2.00000                                                             
# APSHARP = 6                                                                   
# NSATURAT=                    0 /                                                
# NWAV    =                 5163 /                                                
# BAKDIST = 3.50000                                                             
# BAKWIDTH= 8.00000                                                             
# INFILE0 = 'spredux/ceszfpr150323_0090r.spec' /                                  
# TOTALEXP= 820.000                                                             
# BLUEXPTM=              820.000 /                                                
# BLUBIN  = '2,2     '           /                                                
# BLUAPRAD=              2.00000 /                                                
# BLUBKDST=              3.50000 /                                                
# BLUARCF =                    0 /                                                
# BLUCWAV =        3612.31430000 /                                                
# BLUDISP =              2.18000 /                                                
# BLUFCAL1= 'spredux/eszfpb150323_0087r.spec' /                                   
# BLUFCAL2= 'spredux/eszfpb150323_0088r.spec' /                                   
# BLUFAIR1=              1.40040 /                                                
# BLUFAIR2=              1.40484 /                                                
# BLUFNAM1= 'G191-B2B'           /                                                
# BLUFNAM2= 'G191-B2B'           /                                                
# INCFILE1= 'spredux/vcPTF15af_r400-8500.spec' /                                  
# RESCALE1=        1.16709945200 /                                                
# WAVOVER1= '5600.5093-5719.2871' /                                               
# ATCHWAV1=        5620.30859375 /                                                
# REDEXPTM=              800.000 /                                                
# REDBIN  = '2,1     '           /                                                
# REDAPRAD=              2.00000 /                                                
# REDBKDST=              3.50000 /                                                
# REDARCF =                    0 /                                                
# REDCWAV =        7888.48360000 /                                                
# REDDISP =              1.16000 /                                                
# REDFCAL1= 'spredux/eszfpr150323_0084r.spec' /                                   
# REDFCAL2= 'spredux/eszfpr150323_0085r.spec' /                                   
# REDFAIR1=              1.40105 /                                                
# REDFAIR2=              1.40671 /                                                
# REDFNAM1= 'G191-B2B'           /                                                
# REDFNAM2= 'G191-B2B'           /                                                
#                    0                                                            
# REDFILT = 'Clear   '           /                                                
# WAVELEN =        7829.41410000 /                                                
# END                                                                             
# wavelength     flux         sky_flux     flux_unc     xpixel  ypixel  response
  9484.0117  7.03125e-17  2.32605e-17  1.55441e-18  3376       48.161  5.62041e+16
  9485.2090  7.08680e-17  2.16118e-17  1.50778e-18  3377       48.163  5.89895e+16
  9486.4062  7.54175e-17  2.05610e-17  1.50310e-18  3378       48.165  6.15024e+16
  9487.6045  7.70388e-17  2.07322e-17  1.51300e-18  3379       48.167  6.18043e+16
  9488.8018  7.30859e-17  2.19996e-17  1.48677e-18  3380       48.169  6.22718e+16
  9489.9990  7.36877e-17  2.19503e-17  1.50285e-18  3381       48.171  6.13125e+16
  9491.1973  7.60540e-17  2.37586e-17  1.58053e-18  3382       48.173  5.78707e+16
  9492.3945  7.26944e-17  2.27474e-17  1.59785e-18  3383       48.175  5.42702e+16
  9493.5918  7.83517e-17  2.24129e-17  1.70260e-18  3384       48.177  5.04848e+16
  9494.7900  7.20584e-17  1.96568e-17  1.63753e-18  3385       48.179  4.98055e+16
  9495.9873  6.88932e-17  1.80442e-17  1.59292e-18  3386       48.180  4.99589e+16
  9497.1846  7.52554e-17  1.99876e-17  1.66488e-18  3387       48.182  4.99842e+16
  9498.3818  6.80424e-17  3.67634e-17  1.74652e-18  3388       48.184  4.98712e+16
  9499.5801  6.88232e-17  8.93354e-17  2.20006e-18  3389       48.186  4.71095e+16
  9500.7773  6.47864e-17  1.52136e-16  2.54704e-18  3390       48.188  4.79907e+16
  9501.9746  6.16472e-17  1.71285e-16  2.56108e-18  3391       48.190  5.08984e+16
  9503.1719  6.41753e-17  1.63062e-16  2.43247e-18  3392       48.192  5.50154e+16
  9504.3691  6.83998e-17  1.49250e-16  2.31058e-18  3393       48.194  5.83914e+16
  9505.5664  7.63134e-17  1.12401e-16  2.09619e-18  3394       48.196  6.15678e+16
  9506.7646  7.24871e-17  6.24297e-17  1.75686e-18  3395       48.198  6.28986e+16
  9507.9619  7.35253e-17  2.60179e-17  1.51019e-18  3396       48.200  6.31124e+16
  9509.1592  7.46583e-17  1.99123e-17  1.47895e-18  3397       48.202  6.25922e+16
  9510.3564  7.48234e-17  1.84783e-17  1.47414e-18  3398       48.203  6.21812e+16
  9511.5537  7.64642e-17  1.83334e-17  1.48778e-18  3399       48.205  6.20080e+16
  9512.7510  7.72391e-17  1.88438e-17  1.52885e-18  3400       48.207  5.95496e+16
  9513.9482  7.48545e-17  2.25656e-17  1.55548e-18  3401       48.209  5.83379e+16
  9515.1455  7.78454e-17  5.46210e-17  1.85740e-18  3402       48.211  5.53723e+16
  9516.3428  7.22242e-17  1.33028e-16  2.36185e-18  3403       48.213  5.27856e+16
  9517.5400  7.34571e-17  2.20714e-16  2.87148e-18  3404       48.215  5.10262e+16
  9518.7373  7.24470e-17  2.56390e-16  3.02823e-18  3405       48.217  5.12427e+16
  9519.9346  6.98264e-17  2.60660e-16  3.06165e-18  3406       48.219  5.03860e+16
  9521.1318  7.36531e-17  2.43222e-16  2.98643e-18  3407       48.221  5.07875e+16
  9522.3291  6.82059e-17  1.82709e-16  2.65130e-18  3408       48.223  5.11215e+16
  9523.5264  7.39330e-17  8.80419e-17  2.09605e-18  3409       48.225  5.30418e+16
  9524.7236  6.90709e-17  3.16713e-17  1.62791e-18  3410       48.227  5.51046e+16
  9525.9199  7.34960e-17  2.38786e-17  1.59240e-18  3411       48.229  5.56925e+16
  9527.1172  7.28991e-17  2.38351e-17  1.57872e-18  3412       48.230  5.62842e+16
  9528.3145  7.51472e-17  2.50972e-17  1.61438e-18  3413       48.232  5.57478e+16
  9529.5117  7.56910e-17  2.48409e-17  1.60992e-18  3414       48.234  5.62048e+16
  9530.7090  7.88631e-17  2.45746e-17  1.60923e-18  3415       48.236  5.78130e+16
  9531.9062  7.33357e-17  2.57028e-17  1.56527e-18  3416       48.238  5.85433e+16
  9533.1025  7.68432e-17  2.74305e-17  1.60836e-18  3417       48.240  5.83238e+16
  9534.2998  7.50319e-17  2.98977e-17  1.61579e-18  3418       48.242  5.81485e+16
  9535.4971  7.44415e-17  3.29848e-17  1.65365e-18  3419       48.244  5.68365e+16
  9536.6943  7.16984e-17  3.26712e-17  1.61770e-18  3420       48.246  5.77160e+16
  9537.8906  7.68342e-17  2.91712e-17  1.62590e-18  3421       48.248  5.80079e+16
  9539.0879  7.34932e-17  2.64921e-17  1.57434e-18  3422       48.250  5.84154e+16
  9540.2852  7.60739e-17  2.30739e-17  1.57946e-18  3423       48.251  5.75774e+16
  9541.4824  7.85111e-17  1.86906e-17  1.57732e-18  3424       48.253  5.66432e+16
  9542.6787  7.58185e-17  1.68437e-17  1.57532e-18  3425       48.255  5.42456e+16
  9543.8760  7.25092e-17  1.74348e-17  1.57540e-18  3426       48.257  5.27227e+16
  9545.0732  7.26608e-17  1.70933e-17  1.56719e-18  3427       48.259  5.31558e+16
  9546.2695  7.28263e-17  1.66717e-17  1.53366e-18  3428       48.261  5.52981e+16
  9547.4668  7.65314e-17  2.07237e-17  1.55873e-18  3429       48.263  5.80050e+16
  9548.6631  7.77273e-17  4.03331e-17  1.70189e-18  3430       48.265  5.88348e+16
  9549.8604  7.82231e-17  7.33918e-17  1.92532e-18  3431       48.267  5.88153e+16
  9551.0566  7.74314e-17  1.02210e-16  2.11818e-18  3432       48.269  5.74708e+16
  9552.2539  7.66767e-17  1.11199e-16  2.19628e-18  3433       48.271  5.58953e+16
  9553.4512  7.44563e-17  1.17596e-16  2.29402e-18  3434       48.272  5.23990e+16
  9554.6475  7.31887e-17  1.09345e-16  2.25193e-18  3435       48.274  5.17212e+16
  9555.8447  7.51439e-17  7.91305e-17  2.09750e-18  3436       48.276  5.05215e+16
  9557.0410  7.45356e-17  4.01341e-17  1.77552e-18  3437       48.278  5.26382e+16
  9558.2383  7.23693e-17  2.54478e-17  1.58847e-18  3438       48.280  5.62062e+16
  9559.4346  7.32207e-17  2.35249e-17  1.56473e-18  3439       48.282  5.72803e+16
  9560.6309  7.30027e-17  2.53208e-17  1.57598e-18  3440       48.284  5.73654e+16
  9561.8281  7.25261e-17  2.87837e-17  1.60280e-18  3441       48.286  5.71161e+16
  9563.0244  7.38567e-17  5.55532e-17  1.84387e-18  3442       48.288  5.49200e+16
  9564.2217  6.91320e-17  1.21802e-16  2.27940e-18  3443       48.290  5.27635e+16
  9565.4180  6.89254e-17  2.00032e-16  2.71595e-18  3444       48.291  5.21777e+16
  9566.6143  6.25691e-17  2.35200e-16  2.83685e-18  3445       48.293  5.28997e+16
  9567.8115  6.19594e-17  2.28869e-16  2.74776e-18  3446       48.295  5.50643e+16
  9569.0078  7.05664e-17  2.12056e-16  2.70199e-18  3447       48.297  5.53484e+16
  9570.2041  6.69651e-17  1.60642e-16  2.39860e-18  3448       48.299  5.66551e+16
  9571.4014  7.08855e-17  8.82317e-17  1.99718e-18  3449       48.301  5.73465e+16
  9572.5977  7.18465e-17  3.49201e-17  1.61473e-18  3450       48.303  5.92042e+16
  9573.7939  7.08492e-17  2.24537e-17  1.49759e-18  3451       48.305  6.02875e+16
  9574.9912  7.19055e-17  2.05133e-17  1.47534e-18  3452       48.306  6.15176e+16
  9576.1875  7.59306e-17  1.81451e-17  1.50352e-18  3453       48.308  6.02987e+16
  9577.3838  6.94388e-17  1.79091e-17  1.46751e-18  3454       48.310  5.88921e+16
  9578.5801  6.94031e-17  1.77637e-17  1.51627e-18  3455       48.312  5.51395e+16
  9579.7764  7.35876e-17  1.67736e-17  1.57083e-18  3456       48.314  5.32566e+16
  9580.9736  7.12114e-17  1.61900e-17  1.54978e-18  3457       48.316  5.29715e+16
  9582.1699  7.10753e-17  1.60732e-17  1.51157e-18  3458       48.318  5.54635e+16
  9583.3662  6.86971e-17  1.60578e-17  1.46060e-18  3459       48.320  5.77531e+16
  9584.5625  7.43909e-17  1.58393e-17  1.49262e-18  3460       48.322  5.87663e+16
  9585.7588  7.31885e-17  1.63208e-17  1.50331e-18  3461       48.324  5.75085e+16
  9586.9551  7.28978e-17  1.68428e-17  1.54182e-18  3462       48.325  5.48699e+16
  9588.1514  7.26717e-17  1.74923e-17  1.57298e-18  3463       48.327  5.30038e+16
  9589.3477  7.15511e-17  1.81623e-17  1.58846e-18  3464       48.329  5.17539e+16
  9590.5439  7.35456e-17  2.03759e-17  1.64041e-18  3465       48.331  5.07706e+16
  9591.7402  7.17081e-17  1.84027e-17  1.58978e-18  3466       48.333  5.18877e+16
  9592.9365  6.89248e-17  1.91941e-17  1.55160e-18  3467       48.335  5.32632e+16
  9594.1328  6.95176e-17  1.88285e-17  1.53251e-18  3468       48.337  5.47001e+16
  9595.3301  7.15654e-17  1.80116e-17  1.52142e-18  3469       48.339  5.62185e+16
  9596.5254  7.08269e-17  1.64993e-17  1.50272e-18  3470       48.340  5.62123e+16
  9597.7217  7.24442e-17  1.64749e-17  1.52079e-18  3471       48.342  5.58693e+16
  9598.9180  7.56124e-17  1.59469e-17  1.53165e-18  3472       48.344  5.66586e+16
  9600.1143  7.22558e-17  1.61618e-17  1.49731e-18  3473       48.346  5.72846e+16
  9601.3105  7.39999e-17  1.68024e-17  1.51876e-18  3474       48.348  5.71482e+16
  9602.5068  7.19241e-17  1.85890e-17  1.51074e-18  3475       48.350  5.75672e+16
  9603.7031  7.46255e-17  2.83764e-17  1.63114e-18  3476       48.352  5.60725e+16
  9604.8994  7.47340e-17  4.58941e-17  1.77837e-18  3477       48.354  5.50965e+16
  9606.0957  7.16515e-17  6.47288e-17  1.89770e-18  3478       48.355  5.45995e+16
  9607.2910  7.56233e-17  6.75663e-17  1.91918e-18  3479       48.357  5.59865e+16
  9608.4873  7.20420e-17  6.75251e-17  1.88012e-18  3480       48.359  5.68701e+16
  9609.6836  7.04965e-17  6.05644e-17  1.79512e-18  3481       48.361  5.86096e+16
  9610.8799  7.24949e-17  4.65300e-17  1.70812e-18  3482       48.363  5.88741e+16
  9612.0762  7.25265e-17  3.01002e-17  1.59035e-18  3483       48.365  5.87207e+16
  9613.2715  7.57868e-17  2.10674e-17  1.56688e-18  3484       48.367  5.71883e+16
  9614.4678  7.40898e-17  2.05931e-17  1.55004e-18  3485       48.368  5.71561e+16
  9615.6641  7.50259e-17  2.32570e-17  1.59499e-18  3486       48.370  5.60117e+16
  9616.8604  7.41591e-17  3.75766e-17  1.69297e-18  3487       48.372  5.63688e+16
  9618.0557  7.16533e-17  6.14377e-17  1.86476e-18  3488       48.374  5.51938e+16
  9619.2520  7.52637e-17  8.35934e-17  2.05278e-18  3489       48.376  5.42353e+16
  9620.4473  7.28717e-17  9.33438e-17  2.11362e-18  3490       48.378  5.35045e+16
  9621.6436  7.21235e-17  9.20993e-17  2.08747e-18  3491       48.380  5.41945e+16
  9622.8398  7.41164e-17  8.55800e-17  2.06398e-18  3492       48.382  5.39316e+16
  9624.0352  7.23065e-17  6.50894e-17  1.90692e-18  3493       48.383  5.44710e+16
  9625.2314  7.07803e-17  4.07018e-17  1.70586e-18  3494       48.385  5.54148e+16
  9626.4268  7.19379e-17  2.73247e-17  1.60317e-18  3495       48.387  5.59826e+16
  9627.6230  6.88123e-17  2.50695e-17  1.54516e-18  3496       48.389  5.70437e+16
  9628.8193  7.27979e-17  2.43744e-17  1.56102e-18  3497       48.391  5.77913e+16
  9630.0146  7.25754e-17  2.47499e-17  1.53739e-18  3498       48.393  5.96350e+16
  9631.2109  7.41256e-17  2.25634e-17  1.53092e-18  3499       48.395  5.97521e+16
  9632.4062  7.63069e-17  2.14733e-17  1.54357e-18  3500       48.396  5.94329e+16
  9633.6025  7.50758e-17  2.03059e-17  1.54209e-18  3501       48.398  5.81424e+16
  9634.7979  7.44178e-17  1.95498e-17  1.56152e-18  3502       48.400  5.59293e+16
  9635.9932  7.56731e-17  1.84206e-17  1.59939e-18  3503       48.402  5.34376e+16
  9637.1895  7.12327e-17  1.80358e-17  1.56576e-18  3504       48.404  5.29766e+16
  9638.3848  7.65035e-17  1.75798e-17  1.60446e-18  3505       48.406  5.31026e+16
  9639.5811  7.07936e-17  1.71187e-17  1.51574e-18  3506       48.408  5.56264e+16
  9640.7764  7.49788e-17  1.68718e-17  1.54643e-18  3507       48.409  5.57737e+16
  9641.9717  7.53063e-17  1.61206e-17  1.53879e-18  3508       48.411  5.60689e+16
  9643.1680  7.29879e-17  1.65379e-17  1.53136e-18  3509       48.413  5.54767e+16
  9644.3633  7.42715e-17  1.68878e-17  1.57958e-18  3510       48.415  5.31254e+16
  9645.5586  7.50520e-17  1.58455e-17  1.57490e-18  3511       48.417  5.32877e+16
  9646.7549  7.27536e-17  1.61761e-17  1.54491e-18  3512       48.419  5.41845e+16
  9647.9502  7.18533e-17  1.65097e-17  1.51826e-18  3513       48.421  5.57173e+16
  9649.1455  6.95372e-17  1.86229e-17  1.49748e-18  3514       48.422  5.71121e+16
  9650.3408  7.41813e-17  2.02346e-17  1.53960e-18  3515       48.424  5.77603e+16
  9651.5371  7.46183e-17  2.25055e-17  1.57855e-18  3516       48.426  5.65133e+16
  9652.7324  7.15330e-17  2.45907e-17  1.56724e-18  3517       48.428  5.67495e+16
  9653.9277  7.38628e-17  2.50362e-17  1.58328e-18  3518       48.430  5.71680e+16
  9655.1230  7.22686e-17  2.57127e-17  1.57167e-18  3519       48.432  5.74811e+16
  9656.3184  7.19636e-17  2.60185e-17  1.57033e-18  3520       48.433  5.75776e+16
  9657.5137  6.97602e-17  2.76389e-17  1.58025e-18  3521       48.435  5.65478e+16
  9658.7100  7.72151e-17  2.71779e-17  1.64542e-18  3522       48.437  5.58365e+16
  9659.9053  7.25798e-17  2.75300e-17  1.62633e-18  3523       48.439  5.48777e+16
  9661.1006  7.67940e-17  2.73486e-17  1.66966e-18  3524       48.441  5.41339e+16
  9662.2959  7.23268e-17  2.58503e-17  1.62640e-18  3525       48.443  5.38585e+16
  9663.4912  7.31308e-17  2.67343e-17  1.64565e-18  3526       48.444  5.34984e+16
  9664.6865  7.53364e-17  3.36441e-17  1.69872e-18  3527       48.446  5.46660e+16
  9665.8818  7.47326e-17  4.80347e-17  1.77425e-18  3528       48.448  5.62962e+16
  9667.0771  7.44188e-17  6.64468e-17  1.91433e-18  3529       48.450  5.53797e+16
  9668.2725  7.20526e-17  7.44203e-17  1.95147e-18  3530       48.452  5.53806e+16
  9669.4678  7.68781e-17  7.51750e-17  1.98082e-18  3531       48.454  5.57640e+16
  9670.6631  7.76093e-17  7.18308e-17  1.96258e-18  3532       48.455  5.58420e+16
  9671.8584  7.38946e-17  5.97478e-17  1.84238e-18  3533       48.457  5.67481e+16
  9673.0537  7.57480e-17  4.44337e-17  1.74281e-18  3534       48.459  5.71237e+16
  9674.2480  6.98595e-17  3.41747e-17  1.60372e-18  3535       48.461  5.85254e+16
  9675.4434  7.43697e-17  3.34289e-17  1.63087e-18  3536       48.463  5.86001e+16
  9676.6387  7.57812e-17  4.20358e-17  1.71168e-18  3537       48.465  5.80584e+16
  9677.8340  7.39182e-17  6.12061e-17  1.82999e-18  3538       48.466  5.81262e+16
  9679.0293  7.70964e-17  8.80825e-17  2.04506e-18  3539       48.468  5.67564e+16
  9680.2246  7.32433e-17  1.10715e-16  2.17571e-18  3540       48.470  5.57847e+16
  9681.4199  6.85541e-17  1.21597e-16  2.21971e-18  3541       48.472  5.53828e+16
  9682.6143  7.04562e-17  1.14559e-16  2.16488e-18  3542       48.474  5.66545e+16
  9683.8096  7.35739e-17  9.66544e-17  2.06751e-18  3543       48.475  5.72015e+16
  9685.0049  7.44237e-17  7.02581e-17  1.90237e-18  3544       48.477  5.75424e+16
  9686.1992  7.62759e-17  4.96507e-17  1.77767e-18  3545       48.479  5.74787e+16
  9687.3945  7.60857e-17  3.81113e-17  1.68583e-18  3546       48.481  5.80455e+16
  9688.5898  7.57404e-17  4.29674e-17  1.71907e-18  3547       48.483  5.79897e+16
  9689.7852  7.32937e-17  4.58295e-17  1.72286e-18  3548       48.485  5.79339e+16
  9690.9795  7.69654e-17  4.47164e-17  1.74180e-18  3549       48.486  5.78781e+16
  9692.1748  7.31941e-17  4.39088e-17  1.71012e-18  3550       48.488  5.78222e+16
  9693.3701  7.45627e-17  3.84228e-17  1.68115e-18  3551       48.490  5.77663e+16
  9694.5645  7.19563e-17  4.37547e-17  1.70178e-18  3552       48.492  5.77104e+16
  9695.7598  7.61775e-17  6.37974e-17  1.86977e-18  3553       48.494  5.76545e+16
  9696.9541  7.69897e-17  9.90222e-17  2.09457e-18  3554       48.495  5.75985e+16
  9698.1494  6.96781e-17  1.29462e-16  2.22751e-18  3555       48.497  5.75423e+16
  9699.3438  6.64950e-17  1.36377e-16  2.24919e-18  3556       48.499  5.74863e+16
  9700.5391  7.00149e-17  1.29830e-16  2.23362e-18  3557       48.501  5.74302e+16
  9701.7334  6.90121e-17  1.09453e-16  2.11312e-18  3558       48.503  5.73740e+16
  9702.9287  6.88780e-17  7.52115e-17  1.90230e-18  3559       48.505  5.73178e+16
  9704.1230  7.08379e-17  3.83196e-17  1.66035e-18  3560       48.506  5.72616e+16
  9705.3184  7.56062e-17  2.32917e-17  1.58274e-18  3561       48.508  5.72053e+16
  9706.5127  7.27213e-17  2.44534e-17  1.56997e-18  3562       48.510  5.71490e+16
  9707.7080  7.65487e-17  3.17339e-17  1.65630e-18  3563       48.512  5.70926e+16
  9708.9023  7.38456e-17  4.54076e-17  1.73753e-18  3564       48.514  5.70363e+16
  9710.0967  7.66316e-17  5.84604e-17  1.84837e-18  3565       48.515  5.69799e+16
  9711.2920  7.03928e-17  6.46947e-17  1.84927e-18  3566       48.517  5.69235e+16
  9712.4863  7.03040e-17  6.42733e-17  1.84675e-18  3567       48.519  5.68670e+16
  9713.6807  7.30757e-17  6.01446e-17  1.83850e-18  3568       48.521  5.68105e+16
  9714.8760  7.38085e-17  5.96501e-17  1.84104e-18  3569       48.522  5.67539e+16
  9716.0703  7.26417e-17  7.66132e-17  1.94633e-18  3570       48.524  5.66975e+16
  9717.2646  7.20958e-17  1.15146e-16  2.17798e-18  3571       48.526  5.66409e+16
  9718.4600  7.33058e-17  1.56747e-16  2.41286e-18  3572       48.528  5.65843e+16
  9719.6543  6.89102e-17  1.69311e-16  2.45618e-18  3573       48.530  5.65275e+16
  9720.8486  6.94747e-17  1.67899e-16  2.45309e-18  3574       48.531  5.64709e+16
  9722.0430  7.43130e-17  1.43819e-16  2.35368e-18  3575       48.533  5.64142e+16
  9723.2373  6.84626e-17  1.01718e-16  2.08283e-18  3576       48.535  5.63575e+16
  9724.4326  6.99975e-17  5.45102e-17  1.78650e-18  3577       48.537  5.63006e+16
  9725.6270  6.76767e-17  3.07692e-17  1.59292e-18  3578       48.539  5.62438e+16
  9726.8213  6.75039e-17  2.64021e-17  1.55735e-18  3579       48.540  5.61871e+16
  9728.0156  7.15162e-17  2.53331e-17  1.58186e-18  3580       48.542  5.61301e+16
  9729.2100  6.97524e-17  2.52414e-17  1.56778e-18  3581       48.544  5.60733e+16
  9730.4043  7.20020e-17  2.64111e-17  1.59595e-18  3582       48.546  5.60163e+16
  9731.5986  7.14452e-17  2.92235e-17  1.61459e-18  3583       48.548  5.59595e+16
  9732.7930  6.96043e-17  3.62445e-17  1.65562e-18  3584       48.549  5.59024e+16
  9733.9873  6.81003e-17  4.91931e-17  1.74205e-18  3585       48.551  5.58455e+16
  9735.1816  6.59023e-17  6.29663e-17  1.82546e-18  3586       48.553  5.57884e+16
  9736.3760  6.79910e-17  7.77163e-17  1.94022e-18  3587       48.555  5.57313e+16
  9737.5703  6.69201e-17  8.17632e-17  1.96067e-18  3588       48.556  5.56743e+16
  9738.7646  7.06266e-17  7.65197e-17  1.95167e-18  3589       48.558  5.56172e+16
  9739.9590  7.29462e-17  6.59866e-17  1.89822e-18  3590       48.560  5.55600e+16
  9741.1533  7.30174e-17  5.36293e-17  1.81464e-18  3591       48.562  5.55028e+16
  9742.3477  7.11402e-17  4.36184e-17  1.72978e-18  3592       48.563  5.54456e+16
  9743.5420  7.00807e-17  3.91302e-17  1.68913e-18  3593       48.565  5.53883e+16
  9744.7363  7.20140e-17  4.21664e-17  1.72732e-18  3594       48.567  5.53310e+16
  9745.9307  7.09647e-17  4.35501e-17  1.73072e-18  3595       48.569  5.52737e+16
  9747.1240  7.07993e-17  4.09627e-17  1.71108e-18  3596       48.571  5.52164e+16
  9748.3184  7.04115e-17  3.70675e-17  1.67950e-18  3597       48.572  5.51591e+16
  9749.5127  6.99472e-17  2.87195e-17  1.61146e-18  3598       48.574  5.51017e+16
  9750.7070  6.96722e-17  2.10485e-17  1.54750e-18  3599       48.576  5.50443e+16
  9751.9014  7.07796e-17  1.77999e-17  1.53038e-18  3600       48.578  5.49867e+16
  9753.0947  7.10424e-17  1.68289e-17  1.52521e-18  3601       48.579  5.49293e+16
  9754.2891  7.35543e-17  1.75412e-17  1.55311e-18  3602       48.581  5.48716e+16
  9755.4834  7.02595e-17  1.72923e-17  1.52414e-18  3603       48.583  5.48141e+16
  9756.6768  7.00696e-17  1.75609e-17  1.52563e-18  3604       48.585  5.47566e+16
  9757.8711  7.46841e-17  1.68150e-17  1.55898e-18  3605       48.586  5.46989e+16
  9759.0654  7.01406e-17  1.66774e-17  1.52036e-18  3606       48.588  5.46411e+16
  9760.2588  7.05626e-17  1.70524e-17  1.52798e-18  3607       48.590  5.45835e+16
  9761.4531  7.40910e-17  1.51298e-17  1.54242e-18  3608       48.592  5.45257e+16
  9762.6475  7.14501e-17  1.56959e-17  1.52563e-18  3609       48.593  5.44678e+16
  9763.8408  7.10712e-17  1.57726e-17  1.52388e-18  3610       48.595  5.44101e+16
  9765.0352  7.32721e-17  1.60560e-17  1.54583e-18  3611       48.597  5.43522e+16
  9766.2285  7.42510e-17  1.58754e-17  1.55341e-18  3612       48.599  5.42943e+16
  9767.4229  7.28715e-17  1.67252e-17  1.54980e-18  3613       48.600  5.42363e+16
  9768.6162  7.55629e-17  1.67118e-17  1.57310e-18  3614       48.602  5.41783e+16
  9769.8105  7.14777e-17  1.69694e-17  1.54175e-18  3615       48.604  5.41203e+16
  9771.0039  7.46919e-17  1.64386e-17  1.56526e-18  3616       48.606  5.40621e+16
  9772.1982  7.52219e-17  1.59866e-17  1.56678e-18  3617       48.607  5.40040e+16
  9773.3916  7.22222e-17  1.70818e-17  1.55159e-18  3618       48.609  5.39459e+16
  9774.5859  7.53800e-17  1.71565e-17  1.57962e-18  3619       48.611  5.38876e+16
  9775.7793  7.45193e-17  1.67116e-17  1.56956e-18  3620       48.613  5.38293e+16
  9776.9727  7.46876e-17  1.67324e-17  1.57202e-18  3621       48.614  5.37711e+16
  9778.1670  7.36197e-17  1.75729e-17  1.57099e-18  3622       48.616  5.37126e+16
  9779.3604  7.35716e-17  1.79410e-17  1.57456e-18  3623       48.618  5.36542e+16
  9780.5537  7.06533e-17  1.79748e-17  1.55101e-18  3624       48.620  5.35958e+16
  9781.7480  7.25783e-17  1.79068e-17  1.56766e-18  3625       48.621  5.35372e+16
  9782.9414  7.44553e-17  1.95405e-17  1.59795e-18  3626       48.623  5.34786e+16
  9784.1348  7.31899e-17  2.37059e-17  1.62276e-18  3627       48.625  5.34199e+16
  9785.3281  7.37853e-17  4.17031e-17  1.76938e-18  3628       48.627  5.33613e+16
  9786.5225  7.61031e-17  9.33649e-17  2.13801e-18  3629       48.628  5.33025e+16
  9787.7158  7.33571e-17  1.87857e-16  2.64975e-18  3630       48.630  5.32437e+16
  9788.9092  7.39054e-17  2.90263e-16  3.12660e-18  3631       48.632  5.31847e+16
  9790.1025  7.23554e-17  3.61563e-16  3.41310e-18  3632       48.633  5.31258e+16
  9791.2959  6.70581e-17  3.74227e-16  3.44375e-18  3633       48.635  5.30668e+16
  9792.4893  6.79422e-17  3.41608e-16  3.32014e-18  3634       48.637  5.30077e+16
  9793.6836  7.29723e-17  2.70901e-16  3.04559e-18  3635       48.639  5.29485e+16
  9794.8770  7.67073e-17  1.81307e-16  2.64248e-18  3636       48.640  5.28893e+16
  9796.0703  6.83390e-17  1.14735e-16  2.23113e-18  3637       48.642  5.28300e+16
  9797.2637  6.89334e-17  1.06236e-16  2.18428e-18  3638       48.644  5.27706e+16
  9798.4570  6.69958e-17  1.25466e-16  2.28955e-18  3639       48.646  5.27112e+16
  9799.6504  6.39216e-17  1.28408e-16  2.29007e-18  3640       48.647  5.26517e+16
  9800.8438  7.25713e-17  1.16704e-16  2.27333e-18  3641       48.649  5.25922e+16
  9802.0371  7.29999e-17  9.75978e-17  2.16091e-18  3642       48.651  5.25325e+16
  9803.2305  6.97165e-17  7.32637e-17  1.98195e-18  3643       48.653  5.24728e+16
  9804.4238  7.08706e-17  4.79002e-17  1.81033e-18  3644       48.654  5.24129e+16
  9805.6172  7.24539e-17  3.72334e-17  1.74211e-18  3645       48.656  5.23530e+16
  9806.8105  7.34230e-17  3.99411e-17  1.77151e-18  3646       48.658  5.22931e+16
